ID	Block	Trials	Practice	VideoStart	ITI	ITI_measured	Color	Conflict	Global	Local	Task	Video_pos	Video_dist	Video_present	Video_cat_cond	Video_cat	Video	VideoPlayed	VideoCheck	RT	DT	Visits	KeyPress	KeyColor	Correct	Reward	RewardCond
407	1	1	1	none	1.5	1.47632	yellow	1	down	down	GLO	left	close	0	intact	none	none	0	0	0.92945	0	1	left	yellow	1	0	0
407	1	2	1	none	1.5	1.51633	yellow	1	down	down	GLO	left	close	0	intact	none	none	0	0	0.677694	0	1	left	yellow	1	0	0
407	1	3	1	none	1.5	1.51623	green	0	right	right	GLO	left	close	0	intact	none	none	0	0	1.37908	0	1	right	green	1	0	0
407	1	4	1	none	1.5	1.51597	yellow	1	down	down	GLO	left	close	0	intact	none	none	0	0	0.744279	0	1	left	yellow	1	0	0
407	1	5	1	none	1.5	1.5168	yellow	1	down	down	GLO	left	far	0	intact	none	none	0	0	0.782944	0	1	left	yellow	1	0	0
407	1	6	1	none	1.5	1.51672	green	0	right	right	GLO	right	far	0	intact	none	none	0	0	0.650154	0	1	right	green	1	0	0
407	1	7	1	none	1.5	1.51664	yellow	1	up	up	GLO	left	close	0	intact	none	none	0	0	0.842286	0	1	left	yellow	1	0	0
407	1	8	1	none	1.5	1.51602	green	0	right	right	GLO	right	far	0	intact	none	none	0	0	0.699699	0	1	right	green	1	0	0
407	1	9	1	none	1.5	1.51664	green	1	down	down	GLO	left	close	0	intact	none	none	0	0	0.850157	0	1	right	green	1	0	0
407	1	10	1	none	1.5	1.51678	green	1	down	down	GLO	left	far	0	intact	none	none	0	0	0.846078	0	1	right	green	1	0	0
407	1	11	1	none	1.5	1.51609	blue	0	up	up	GLO	right	close	0	intact	none	none	0	0	0.684459	0	1	up	blue	1	0	0
407	1	12	1	none	1.5	1.51629	green	1	up	up	GLO	left	close	0	intact	none	none	0	0	1.03389	0	1	right	green	1	0	0
407	1	13	1	none	1.5	1.51629	yellow	1	down	down	GLO	right	far	0	intact	none	none	0	0	0.833473	0	1	left	yellow	1	0	0
407	1	14	1	none	1.5	1.5166	yellow	1	down	down	GLO	left	close	0	intact	none	none	0	0	0.767116	0	1	left	yellow	1	0	0
407	1	15	1	none	1.5	1.51713	blue	1	down	down	GLO	right	far	0	intact	none	none	0	0	0.882227	0	1	up	blue	1	0	0
407	1	16	1	none	1.5	1.5168	red	1	left	left	GLO	right	close	0	intact	none	none	0	0	0.799441	0	1	down	red	1	0	0
407	1	17	1	none	1.5	1.51696	green	0	right	right	GLO	right	far	0	intact	none	none	0	0	0.731805	0	1	right	green	1	0	0
407	1	18	1	none	1.5	1.51731	yellow	0	left	left	GLO	left	far	0	intact	none	none	0	0	0.799198	0	1	left	yellow	1	0	0
407	1	19	1	none	1.5	1.51628	yellow	0	left	left	GLO	right	close	0	intact	none	none	0	0	0.584252	0	1	left	yellow	1	0	0
407	1	20	1	none	1.5	1.51642	blue	1	down	down	GLO	left	close	0	intact	none	none	0	0	0.800501	0	1	up	blue	1	0	0
407	1	21	1	none	1.5	1.51733	yellow	1	right	right	GLO	right	close	0	intact	none	none	0	0	0.649059	0	1	left	yellow	1	0	0
407	1	22	1	none	1.5	1.51674	green	0	right	right	GLO	right	far	0	intact	none	none	0	0	1.09964	0	1	right	green	1	0	0
407	1	23	1	none	1.5	1.51689	blue	0	up	up	GLO	right	close	0	intact	none	none	0	0	0.824322	0	1	up	blue	1	0	0
407	1	24	1	none	1.5	1.51702	green	0	right	right	GLO	right	far	0	intact	none	none	0	0	0.583627	0	1	right	green	1	0	0
407	1	25	1	none	1.5	1.51706	green	0	right	right	GLO	right	close	0	intact	none	none	0	0	0.51679	0	1	right	green	1	0	0
407	1	26	1	none	1.5	1.51685	blue	1	right	right	GLO	right	close	0	intact	none	none	0	0	0.785467	0	1	up	blue	1	0	0
407	1	27	1	none	1.5	1.51701	red	0	down	down	GLO	right	close	0	intact	none	none	0	0	1.81673	0	1	down	red	1	0	0
407	1	28	1	none	1.5	1.51612	green	0	right	right	GLO	left	close	0	intact	none	none	0	0	0.737391	0	1	right	green	1	0	0
407	1	29	1	none	1.5	1.51702	yellow	0	left	left	GLO	right	close	0	intact	none	none	0	0	0.565911	0	1	left	yellow	1	0	0
407	1	30	1	none	1.5	1.51719	yellow	1	right	right	GLO	left	far	0	intact	none	none	0	0	0.583116	0	1	left	yellow	1	0	0
407	1	31	1	none	1.5	1.51706	yellow	1	up	up	GLO	left	close	0	intact	none	none	0	0	0.596296	0	1	left	yellow	1	0	0
407	1	32	1	none	1.5	1.51622	green	1	left	left	GLO	right	close	0	intact	none	none	0	0	0.546534	0	1	right	green	1	0	0
407	1	33	1	none	1.5	1.51641	green	0	right	right	GLO	right	far	0	intact	none	none	0	0	0.917416	0	1	right	green	1	0	0
407	1	34	1	none	1.5	1.51677	yellow	0	left	left	GLO	left	close	0	intact	none	none	0	0	0.500012	0	1	left	yellow	1	0	0
407	1	35	1	none	1.5	1.51629	blue	0	up	up	GLO	left	far	0	intact	none	none	0	0	0.581096	0	1	up	blue	1	0	0
407	1	36	1	none	1.5	1.51602	yellow	0	left	left	GLO	left	close	0	intact	none	none	0	0	0.534087	0	1	left	yellow	1	0	0
407	1	37	1	none	0.5	0.516177	red	0	down	down	GLO	right	close	0	intact	none	none	0	0	1.66726	0	1	down	red	1	0	0
407	1	38	1	none	0.5	0.517025	red	1	right	right	GLO	right	far	0	intact	none	none	0	0	0.617201	0	1	down	red	1	0	0
407	1	39	1	none	0.5	0.516301	green	1	up	up	GLO	right	close	0	intact	none	none	0	0	0.900383	0	1	right	green	1	0	0
407	1	40	1	none	0.5	0.516786	red	1	right	right	GLO	right	close	0	intact	none	none	0	0	0.863623	0	1	down	red	1	0	0
407	1	41	1	none	0.5	0.516235	green	1	left	left	GLO	right	far	0	intact	none	none	0	0	0.63401	0	1	right	green	1	0	0
407	1	42	1	none	0.5	0.516254	green	0	right	right	GLO	right	far	0	intact	none	none	0	0	0.750598	0	1	right	green	1	0	0
407	1	43	1	none	0.5	0.516783	red	0	down	down	GLO	left	close	0	intact	none	none	0	0	0.700296	0	1	down	red	1	0	0
407	1	44	1	none	0.5	0.517014	blue	0	up	up	GLO	right	close	0	intact	none	none	0	0	0.733776	0	1	up	blue	1	0	0
407	1	45	1	none	0.5	0.517244	red	0	down	down	GLO	right	far	0	intact	none	none	0	0	0.758886	0	1	down	red	1	0	0
407	1	46	1	none	0.5	0.516663	green	0	right	right	GLO	left	close	0	intact	none	none	0	0	0.640731	0	1	right	green	1	0	0
407	1	47	1	none	0.5	0.516869	red	0	down	down	GLO	right	close	0	intact	none	none	0	0	0.832191	0	1	down	red	1	0	0
407	1	48	1	none	0.5	0.516955	blue	1	down	down	GLO	left	close	0	intact	none	none	0	0	0.732643	0	1	up	blue	1	0	0
407	1	49	1	none	0.5	0.517365	yellow	1	up	up	GLO	left	close	0	intact	none	none	0	0	0.616689	0	1	left	yellow	1	0	0
407	1	50	1	none	0.5	0.516704	red	0	down	down	GLO	left	close	0	intact	none	none	0	0	0.733502	0	1	down	red	1	0	0
407	1	51	1	none	0.5	0.516552	blue	0	up	up	GLO	right	close	0	intact	none	none	0	0	0.667052	0	1	up	blue	1	0	0
407	1	52	1	none	0.5	0.515669	green	1	up	up	GLO	right	far	0	intact	none	none	0	0	0.617805	0	1	right	green	1	0	0
407	1	53	1	none	0.5	0.516806	green	0	right	right	GLO	left	close	0	intact	none	none	0	0	0.600278	0	1	right	green	1	0	0
407	1	54	1	none	0.5	0.516994	green	1	down	down	GLO	right	close	0	intact	none	none	0	0	0.639271	0	1	right	green	1	0	0
407	1	55	1	none	0.5	0.516481	green	0	right	right	GLO	right	far	0	intact	none	none	0	0	0.534229	0	1	right	green	1	0	0
407	1	56	1	none	0.5	0.516419	red	0	down	down	GLO	left	far	0	intact	none	none	0	0	0.634056	0	1	down	red	1	0	0
407	1	57	1	none	0.5	0.516125	blue	0	up	up	GLO	right	far	0	intact	none	none	0	0	0.593546	0	1	up	blue	1	0	0
407	1	58	1	none	0.5	0.517098	green	1	left	left	GLO	left	close	0	intact	none	none	0	0	0.783226	0	1	right	green	1	0	0
407	1	59	1	none	0.5	0.516746	yellow	1	right	right	GLO	right	close	0	intact	none	none	0	0	0.666883	0	1	left	yellow	1	0	0
407	1	60	1	none	0.5	0.51623	yellow	1	up	up	GLO	left	far	0	intact	none	none	0	0	0.559219	0	1	left	yellow	1	0	0
407	1	61	1	none	0.5	0.516332	red	1	up	up	GLO	left	far	0	intact	none	none	0	0	1.00067	0	1	down	red	1	0	0
407	1	62	1	none	0.5	0.516123	yellow	0	left	left	GLO	left	close	0	intact	none	none	0	0	0.634212	0	1	left	yellow	1	0	0
407	1	63	1	none	0.5	0.516317	yellow	1	up	up	GLO	right	close	0	intact	none	none	0	0	0.545698	0	1	left	yellow	1	0	0
407	1	64	1	none	0.5	0.516015	blue	0	up	up	GLO	left	close	0	intact	none	none	0	0	0.750307	0	1	up	blue	1	0	0
407	1	65	1	none	0.5	0.516724	blue	1	down	down	GLO	left	far	0	intact	none	none	0	0	1.00039	0	1	up	blue	1	0	0
407	1	66	1	none	0.5	0.516407	green	0	right	right	GLO	right	close	0	intact	none	none	0	0	0.850632	0	1	right	green	1	0	0
407	1	67	1	none	0.5	0.516468	green	0	right	right	GLO	left	far	0	intact	none	none	0	0	0.700348	0	1	right	green	1	0	0
407	1	68	1	none	0.5	0.517271	yellow	1	up	up	GLO	right	close	0	intact	none	none	0	0	0.983229	0	1	up	blue	0	0	0
407	1	69	1	none	0.5	0.516761	red	1	left	left	GLO	right	close	0	intact	none	none	0	0	2.67305	0	1	down	red	1	0	0
407	1	70	1	none	0.5	0.516973	red	0	down	down	GLO	right	far	0	intact	none	none	0	0	0.750032	0	1	down	red	1	0	0
407	1	71	1	none	0.5	0.516899	blue	1	right	right	GLO	left	far	0	intact	none	none	0	0	1.01363	0	1	up	blue	1	0	0
407	1	72	1	none	0.5	0.516944	blue	0	up	up	GLO	right	close	0	intact	none	none	0	0	0.766258	0	1	up	blue	1	0	0
407	1	73	1	none	0.5	0.5164	blue	0	up	up	GLO	left	close	0	intact	none	none	0	0	0.700316	0	1	up	blue	1	0	0
407	1	74	1	none	0.5	0.516779	green	1	down	down	GLO	right	close	0	intact	none	none	0	0	0.633751	0	1	right	green	1	0	0
407	1	75	1	none	0.5	0.516804	blue	1	down	down	GLO	left	close	0	intact	none	none	0	0	1.23354	0	1	up	blue	1	0	0
407	1	76	1	none	0.5	0.5167	blue	0	up	up	GLO	left	far	0	intact	none	none	0	0	0.717453	0	1	up	blue	1	0	0
407	1	77	1	none	0.5	0.515545	green	1	left	left	GLO	left	far	0	intact	none	none	0	0	0.732491	0	1	right	green	1	0	0
407	1	78	1	none	0.5	0.515592	yellow	0	left	left	GLO	right	far	0	intact	none	none	0	0	0.567773	0	1	left	yellow	1	0	0
