ID	Block	Trials	Practice	VideoStart	ITI	ITI_measured	Color	Conflict	Global	Local	Task	Video_pos	Video_dist	Video_present	Video_cat_cond	Video_cat	Video	VideoPlayed	VideoCheck	RT	DT	Visits	KeyPress	KeyColor	Correct	Reward	RewardCond
414	1	1	1	none	0.5	0.525277	yellow	0	left	left	GLO	left	close	0	intact	none	none	0	0	1.64031	0	1	left	yellow	1	0	0
414	1	2	1	none	0.5	0.512623	yellow	0	left	left	GLO	right	far	0	intact	none	none	0	0	0.589614	0	1	left	yellow	1	0	0
414	1	3	1	none	0.5	0.511584	red	1	right	right	GLO	right	far	0	intact	none	none	0	0	1.88335	0	1	down	red	1	0	0
414	1	4	1	none	0.5	0.510308	blue	0	up	up	GLO	left	close	0	intact	none	none	0	0	0.857431	0	1	up	blue	1	0	0
414	1	5	1	none	0.5	0.516117	yellow	1	down	down	GLO	right	close	0	intact	none	none	0	0	0.753796	0	1	left	yellow	1	0	0
414	1	6	1	none	0.5	0.510299	green	1	left	left	GLO	left	far	0	intact	none	none	0	0	0.478826	0	1	right	green	1	0	0
414	1	7	1	none	0.5	0.513225	blue	0	up	up	GLO	right	close	0	intact	none	none	0	0	0.749084	0	1	up	blue	1	0	0
414	1	8	1	none	0.5	0.514076	red	0	down	down	GLO	left	far	0	intact	none	none	0	0	0.946198	0	1	down	red	1	0	0
414	1	9	1	none	0.5	0.514805	green	1	left	left	GLO	right	close	0	intact	none	none	0	0	0.699049	0	1	right	green	1	0	0
414	1	10	1	none	0.5	0.512175	blue	1	down	down	GLO	left	close	0	intact	none	none	0	0	0.742797	0	1	up	blue	1	0	0
414	1	11	1	none	0.5	0.512343	yellow	0	left	left	GLO	right	far	0	intact	none	none	0	0	0.646238	0	1	left	yellow	1	0	0
414	1	12	1	none	0.5	0.514665	red	1	right	right	GLO	right	far	0	intact	none	none	0	0	0.979676	0	1	down	red	1	0	0
414	1	13	1	none	0.5	0.511284	green	1	left	left	GLO	right	close	0	intact	none	none	0	0	0.608233	0	1	right	green	1	0	0
414	1	14	1	none	0.5	0.511754	blue	0	up	up	GLO	left	close	0	intact	none	none	0	0	0.550855	0	1	up	blue	1	0	0
414	1	15	1	none	0.5	0.513506	red	1	up	up	GLO	right	far	0	intact	none	none	0	0	1.1403	0	1	down	red	1	0	0
414	1	16	1	none	0.5	0.511349	blue	1	down	down	GLO	left	close	0	intact	none	none	0	0	0.655324	0	1	up	blue	1	0	0
414	1	17	1	none	0.5	0.514395	blue	0	up	up	GLO	left	far	0	intact	none	none	0	0	0.597816	0	1	up	blue	1	0	0
414	1	18	1	none	0.5	0.510744	blue	0	up	up	GLO	right	far	0	intact	none	none	0	0	0.548041	0	1	up	blue	1	0	0
414	1	19	1	none	0.5	0.512054	green	1	left	left	GLO	left	close	0	intact	none	none	0	0	0.693743	0	1	right	green	1	0	0
414	1	20	1	none	0.5	0.511808	blue	1	down	down	GLO	left	far	0	intact	none	none	0	0	0.892353	0	1	up	blue	1	0	0
414	1	21	1	none	0.5	0.510952	blue	1	down	down	GLO	left	far	0	intact	none	none	0	0	0.546766	0	1	up	blue	1	0	0
414	1	22	1	none	0.5	0.511379	green	1	down	down	GLO	left	far	0	intact	none	none	0	0	0.749445	0	1	right	green	1	0	0
414	1	23	1	none	0.5	0.513599	red	0	down	down	GLO	left	far	0	intact	none	none	0	0	1.15009	0	1	down	red	1	0	0
414	1	24	1	none	0.5	0.510596	yellow	0	left	left	GLO	left	close	0	intact	none	none	0	0	0.616593	0	1	left	yellow	1	0	0
414	1	25	1	none	0.5	0.51086	red	1	up	up	GLO	left	far	0	intact	none	none	0	0	0.997434	0	1	down	red	1	0	0
414	1	26	1	none	0.5	0.514455	blue	0	up	up	GLO	left	far	0	intact	none	none	0	0	0.848297	0	1	up	blue	1	0	0
414	1	27	1	none	0.5	0.514219	blue	0	up	up	GLO	right	close	0	intact	none	none	0	0	0.543824	0	1	up	blue	1	0	0
414	1	28	1	none	0.5	0.511461	blue	0	up	up	GLO	left	far	0	intact	none	none	0	0	0.433049	0	1	up	blue	1	0	0
414	1	29	1	none	0.5	0.509853	yellow	1	down	down	GLO	right	far	0	intact	none	none	0	0	0.931443	0	1	left	yellow	1	0	0
414	1	30	1	none	0.5	0.512732	yellow	0	left	left	GLO	left	close	0	intact	none	none	0	0	0.531331	0	1	left	yellow	1	0	0
414	1	31	1	none	0.5	0.513134	red	1	up	up	GLO	left	close	0	intact	none	none	0	0	1.04896	0	1	down	red	1	0	0
414	1	32	1	none	0.5	0.513132	green	1	down	down	GLO	right	far	0	intact	none	none	0	0	0.964391	0	1	right	green	1	0	0
414	1	33	1	none	0.5	0.512849	blue	0	up	up	GLO	left	far	0	intact	none	none	0	0	0.815166	0	1	up	blue	1	0	0
414	1	34	1	none	0.5	0.511932	green	0	right	right	GLO	left	far	0	intact	none	none	0	0	0.598766	0	1	right	green	1	0	0
414	1	35	1	none	0.5	0.513591	blue	0	up	up	GLO	left	close	0	intact	none	none	0	0	0.765189	0	1	up	blue	1	0	0
